Plant Code,State,County,Generator ID,Technology,Prime Mover,Nameplate Capacity (MW),Status,Operating Year,Planned Retirement Year,Energy Source,Fuel Category
55102.0,MI,Otsego,003,Natural Gas Fired Combustion Turbine,GT,42.4,OP,1999.0, ,NG,Gas
55102.0,MI,Otsego,004,Natural Gas Fired Combustion Turbine,GT,42.4,OP,1999.0, ,NG,Gas
55103.0,OR,Klamath,CT1,Natural Gas Fired Combined Cycle,CT,161.5,OP,2001.0, ,NG,Gas
55103.0,OR,Klamath,CT2,Natural Gas Fired Combined Cycle,CT,161.5,OP,2001.0, ,NG,Gas
55103.0,OR,Klamath,ST1,Natural Gas Fired Combined Cycle,CA,178.5,OP,2001.0, ,NG,Gas
55107.0,RI,Providence,CTG1,Natural Gas Fired Combined Cycle,CT,196.0,OP,2002.0, ,NG,Gas
55107.0,RI,Providence,CTG2,Natural Gas Fired Combined Cycle,CT,196.0,OP,2002.0, ,NG,Gas
55107.0,RI,Providence,STG1,Natural Gas Fired Combined Cycle,CA,204.0,OP,2002.0, ,NG,Gas
55109.0,IL,Kane,T4,Natural Gas Fired Combustion Turbine,GT,122.4,OP,2000.0, ,NG,Gas
55109.0,IL,Kane,TG1,Natural Gas Fired Combustion Turbine,GT,125.8,OP,1999.0, ,NG,Gas
55109.0,IL,Kane,TG2,Natural Gas Fired Combustion Turbine,GT,125.8,OP,1999.0, ,NG,Gas
55109.0,IL,Kane,TG3,Natural Gas Fired Combustion Turbine,GT,41.5,OS,1999.0, ,NG,Gas
55110.0,OH,Butler,CT1,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55110.0,OH,Butler,CT2,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55110.0,OH,Butler,CT3,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55110.0,OH,Butler,CT4,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55110.0,OH,Butler,CT5,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55110.0,OH,Butler,CT6,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55110.0,OH,Butler,CT7,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55110.0,OH,Butler,CT8,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55111.0,IN,Vermillion,CT1,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55111.0,IN,Vermillion,CT2,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55111.0,IN,Vermillion,CT3,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55111.0,IN,Vermillion,CT4,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55111.0,IN,Vermillion,CT5,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55111.0,IN,Vermillion,CT6,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55111.0,IN,Vermillion,CT7,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55111.0,IN,Vermillion,CT8,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2000.0, ,NG,Gas
55112.0,CA,Sutter,CT01,Natural Gas Fired Combined Cycle,CT,212.0,OP,2001.0, ,NG,Gas
55112.0,CA,Sutter,CT02,Natural Gas Fired Combined Cycle,CT,212.0,OP,2001.0, ,NG,Gas
55112.0,CA,Sutter,ST01,Natural Gas Fired Combined Cycle,CA,212.0,OP,2001.0, ,NG,Gas
55116.0,NC,Rockingham,CT1,Natural Gas Fired Combustion Turbine,GT,195.5,SB,2000.0, ,NG,Gas
55116.0,NC,Rockingham,CT2,Natural Gas Fired Combustion Turbine,GT,195.5,SB,2000.0, ,NG,Gas
55116.0,NC,Rockingham,CT3,Natural Gas Fired Combustion Turbine,GT,195.5,SB,2000.0, ,NG,Gas
55116.0,NC,Rockingham,CT4,Natural Gas Fired Combustion Turbine,GT,195.5,SB,2000.0, ,NG,Gas
55116.0,NC,Rockingham,CT5,Natural Gas Fired Combustion Turbine,GT,195.5,SB,2000.0, ,NG,Gas
55117.0,LA,Calcasieu,RS-4,Natural Gas Fired Combined Cycle,CA,103.0,OP,2002.0, ,NG,Gas
55117.0,LA,Calcasieu,RS-5,Natural Gas Fired Combined Cycle,CT,195.0,OP,2002.0, ,NG,Gas
55117.0,LA,Calcasieu,RS-6,Natural Gas Fired Combined Cycle,CT,195.0,OP,2002.0, ,NG,Gas
55123.0,TX,Hidalgo,CTG1,Natural Gas Fired Combined Cycle,CT,267.0,OP,2002.0, ,NG,Gas
55123.0,TX,Hidalgo,CTG2,Natural Gas Fired Combined Cycle,CT,267.0,OP,2002.0, ,NG,Gas
55123.0,TX,Hidalgo,STG,Natural Gas Fired Combined Cycle,CA,267.0,OP,2002.0, ,NG,Gas
55124.0,AZ,Mohave,CTG1,Natural Gas Fired Combined Cycle,CT,176.6,OP,2002.0, ,NG,Gas
55124.0,AZ,Mohave,CTG2,Natural Gas Fired Combined Cycle,CT,176.6,OP,2002.0, ,NG,Gas
55124.0,AZ,Mohave,STG,Natural Gas Fired Combined Cycle,CA,301.8,OP,2002.0, ,NG,Gas
55126.0,CT,New Haven,CA01,Natural Gas Fired Combined Cycle,CS,289.0,OP,2004.0, ,NG,Gas
55126.0,CT,New Haven,CA02,Natural Gas Fired Combined Cycle,CS,289.0,OP,2004.0, ,NG,Gas
55127.0,CO,Morgan,UN1,Natural Gas Fired Combustion Turbine,GT,150.0,OP,2000.0, ,NG,Gas
55127.0,CO,Morgan,UN2,Natural Gas Fired Combustion Turbine,GT,150.0,OP,2000.0, ,NG,Gas
55128.0,GA,Walton,101G,Natural Gas Fired Combustion Turbine,GT,164.7,OP,2001.0, ,NG,Gas
55128.0,GA,Walton,102G,Natural Gas Fired Combustion Turbine,GT,164.7,OP,2001.0, ,NG,Gas
55128.0,GA,Walton,103G,Natural Gas Fired Combustion Turbine,GT,164.7,OP,2001.0, ,NG,Gas
55129.0,AZ,Pinal,CTG1,Natural Gas Fired Combined Cycle,CT,187.0,OA,2001.0, ,NG,Gas
55129.0,AZ,Pinal,CTG2,Natural Gas Fired Combined Cycle,CT,187.0,OP,2001.0, ,NG,Gas
55129.0,AZ,Pinal,CTG4,Natural Gas Fired Combustion Turbine,GT,49.5,OP,2022.0, ,NG,Gas
55129.0,AZ,Pinal,CTG5,Natural Gas Fired Combustion Turbine,GT,49.5,OP,2022.0, ,NG,Gas
55129.0,AZ,Pinal,STG,Natural Gas Fired Combined Cycle,CA,272.1,OA,2001.0, ,NG,Gas
55131.0,IL,Kendall,CTG1,Natural Gas Fired Combined Cycle,CT,180.0,OP,2002.0, ,NG,Gas
55131.0,IL,Kendall,CTG2,Natural Gas Fired Combined Cycle,CT,180.0,OP,2002.0, ,NG,Gas
55131.0,IL,Kendall,CTG3,Natural Gas Fired Combined Cycle,CT,180.0,OP,2002.0, ,NG,Gas
55131.0,IL,Kendall,CTG4,Natural Gas Fired Combined Cycle,CT,180.0,OP,2002.0, ,NG,Gas
55131.0,IL,Kendall,STG1,Natural Gas Fired Combined Cycle,CA,134.0,OP,2002.0, ,NG,Gas
55131.0,IL,Kendall,STG2,Natural Gas Fired Combined Cycle,CA,134.0,OP,2002.0, ,NG,Gas
55131.0,IL,Kendall,STG3,Natural Gas Fired Combined Cycle,CA,134.0,OP,2002.0, ,NG,Gas
55131.0,IL,Kendall,STG4,Natural Gas Fired Combined Cycle,CA,134.0,OP,2002.0, ,NG,Gas
55132.0,TX,Rusk,GTG1,Natural Gas Fired Combined Cycle,CT,183.2,OP,2001.0, ,NG,Gas
55132.0,TX,Rusk,GTG2,Natural Gas Fired Combined Cycle,CT,183.2,OP,2001.0, ,NG,Gas
55132.0,TX,Rusk,GTG3,Natural Gas Fired Combined Cycle,CT,183.2,OP,2001.0, ,NG,Gas
55132.0,TX,Rusk,STG1,Natural Gas Fired Combined Cycle,CA,390.0,OP,2001.0, ,NG,Gas
55135.0,WI,Winnebago,CT01,Natural Gas Fired Combustion Turbine,GT,185.5,OP,2000.0, ,NG,Gas
55135.0,WI,Winnebago,CT02,Natural Gas Fired Combustion Turbine,GT,185.5,OP,2000.0, ,NG,Gas
55137.0,TX,Guadalupe,CTG1,Natural Gas Fired Combined Cycle,CT,189.0,OP,2002.0, ,NG,Gas
55137.0,TX,Guadalupe,CTG2,Natural Gas Fired Combined Cycle,CT,189.0,OP,2002.0, ,NG,Gas
55137.0,TX,Guadalupe,CTG3,Natural Gas Fired Combined Cycle,CT,189.0,OP,2002.0, ,NG,Gas
55137.0,TX,Guadalupe,STG1,Natural Gas Fired Combined Cycle,CA,373.2,OP,2002.0, ,NG,Gas
55139.0,TX,Hood,CTG1,Natural Gas Fired Combined Cycle,CT,243.9,OP,2003.0, ,NG,Gas
55139.0,TX,Hood,CTG2,Natural Gas Fired Combined Cycle,CT,243.9,OP,2003.0, ,NG,Gas
55139.0,TX,Hood,ST,Natural Gas Fired Combined Cycle,CA,300.6,OP,2003.0, ,NG,Gas
55141.0,GA,Heard,CT1,Natural Gas Fired Combustion Turbine,GT,165.0,OP,2001.0, ,NG,Gas
55141.0,GA,Heard,CT2,Natural Gas Fired Combustion Turbine,GT,165.0,OP,2001.0, ,NG,Gas
55141.0,GA,Heard,CT3,Natural Gas Fired Combustion Turbine,GT,165.0,OP,2001.0, ,NG,Gas
55144.0,TX,Hays,U1,Natural Gas Fired Combined Cycle,CS,241.7,OP,2002.0, ,NG,Gas
55144.0,TX,Hays,U2,Natural Gas Fired Combined Cycle,CS,241.7,OP,2002.0, ,NG,Gas
55144.0,TX,Hays,U3,Natural Gas Fired Combined Cycle,CS,252.8,OP,2002.0, ,NG,Gas
55144.0,TX,Hays,U4,Natural Gas Fired Combined Cycle,CS,252.8,OP,2002.0, ,NG,Gas
55146.0,OK,Tulsa,CTG1,Natural Gas Fired Combined Cycle,CT,179.3,OP,2002.0, ,NG,Gas
55146.0,OK,Tulsa,CTG2,Natural Gas Fired Combined Cycle,CT,179.3,OP,2002.0, ,NG,Gas
55146.0,OK,Tulsa,CTG3,Natural Gas Fired Combined Cycle,CT,179.3,OP,2002.0, ,NG,Gas
55146.0,OK,Tulsa,STG1,Natural Gas Fired Combined Cycle,CA,122.0,OP,2002.0, ,NG,Gas
55146.0,OK,Tulsa,STG2,Natural Gas Fired Combined Cycle,CA,122.0,OP,2002.0, ,NG,Gas
55146.0,OK,Tulsa,STG3,Natural Gas Fired Combined Cycle,CA,122.0,OP,2002.0, ,NG,Gas
55148.0,IN,Greene,1,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2000.0, ,NG,Gas
55148.0,IN,Greene,2,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2000.0, ,NG,Gas
55148.0,IN,Greene,3,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2000.0, ,NG,Gas
55148.0,IN,Greene,4,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2000.0, ,NG,Gas
55149.0,CT,Windham,U1,Natural Gas Fired Combined Cycle,CS,280.0,OP,2002.0, ,NG,Gas
55149.0,CT,Windham,U2,Natural Gas Fired Combined Cycle,CS,280.0,OP,2002.0, ,NG,Gas
55149.0,CT,Windham,U3,Natural Gas Fired Combined Cycle,CS,280.0,OP,2002.0, ,NG,Gas
55151.0,CA,Kern,GEN1,Natural Gas Fired Combined Cycle,CS,289.0,OP,2003.0, ,NG,Gas
55151.0,CA,Kern,GEN2,Natural Gas Fired Combined Cycle,CS,289.0,OP,2003.0, ,NG,Gas
55151.0,CA,Kern,GEN3,Natural Gas Fired Combined Cycle,CS,289.0,OP,2003.0, ,NG,Gas
55151.0,CA,Kern,GEN4,Natural Gas Fired Combined Cycle,CS,289.0,OP,2003.0, ,NG,Gas
55153.0,TX,Guadalupe,CTG1,Natural Gas Fired Combined Cycle,CT,171.1,OP,2000.0, ,NG,Gas
55153.0,TX,Guadalupe,CTG2,Natural Gas Fired Combined Cycle,CT,171.1,OP,2000.0, ,NG,Gas
55153.0,TX,Guadalupe,CTG3,Natural Gas Fired Combined Cycle,CT,171.1,OP,2000.0, ,NG,Gas
55153.0,TX,Guadalupe,CTG4,Natural Gas Fired Combined Cycle,CT,171.1,OP,2000.0, ,NG,Gas
55153.0,TX,Guadalupe,STG1,Natural Gas Fired Combined Cycle,CA,201.9,OP,2000.0, ,NG,Gas
55153.0,TX,Guadalupe,STG2,Natural Gas Fired Combined Cycle,CA,201.9,OP,2000.0, ,NG,Gas
55154.0,TX,Bastrop,CTA,Natural Gas Fired Combined Cycle,CT,202.5,OP,2001.0, ,NG,Gas
55154.0,TX,Bastrop,CTB,Natural Gas Fired Combined Cycle,CT,202.5,OP,2001.0, ,NG,Gas
55154.0,TX,Bastrop,ST,Natural Gas Fired Combined Cycle,CA,204.0,OP,2001.0, ,NG,Gas
55164.0,KY,Oldham,CT1,Natural Gas Fired Combustion Turbine,GT,208.0,OP,2002.0, ,NG,Gas
55164.0,KY,Oldham,CT2,Natural Gas Fired Combustion Turbine,GT,208.0,OP,2002.0, ,NG,Gas
55164.0,KY,Oldham,CT3,Natural Gas Fired Combustion Turbine,GT,208.0,OP,2002.0, ,NG,Gas
55165.0,LA,Calcasieu,G101,Natural Gas Fired Combustion Turbine,GT,174.3,OP,2000.0, ,NG,Gas
55165.0,LA,Calcasieu,G102,Natural Gas Fired Combustion Turbine,GT,184.5,OP,2001.0, ,NG,Gas
55166.0,SC,Cherokee,CT01,Natural Gas Fired Combustion Turbine,GT,197.0,OP,2000.0, ,NG,Gas
55166.0,SC,Cherokee,CT02,Natural Gas Fired Combustion Turbine,GT,197.0,OP,2000.0, ,NG,Gas
55166.0,SC,Cherokee,CT03,Natural Gas Fired Combustion Turbine,GT,197.0,OP,2000.0, ,NG,Gas
55166.0,SC,Cherokee,CT04,Natural Gas Fired Combustion Turbine,GT,197.0,OP,2001.0, ,NG,Gas
55166.0,SC,Cherokee,CT05,Natural Gas Fired Combustion Turbine,GT,197.0,OP,2001.0, ,NG,Gas
55168.0,TX,Bastrop,0001,Natural Gas Fired Combined Cycle,CT,188.2,OP,2002.0, ,NG,Gas
55168.0,TX,Bastrop,0002,Natural Gas Fired Combined Cycle,CT,188.2,OP,2002.0, ,NG,Gas
55168.0,TX,Bastrop,0003,Natural Gas Fired Combined Cycle,CA,242.3,OP,2002.0, ,NG,Gas
55170.0,NH,Rockingham,CT11,Natural Gas Fired Combined Cycle,CT,260.0,OP,2003.0, ,NG,Gas
55170.0,NH,Rockingham,CT12,Natural Gas Fired Combined Cycle,CT,260.0,OP,2003.0, ,NG,Gas
55170.0,NH,Rockingham,STG,Natural Gas Fired Combined Cycle,CA,270.0,OP,2003.0, ,NG,Gas
55172.0,TX,Bosque,GT-1,Natural Gas Fired Combined Cycle,CT,154.0,OP,2000.0, ,NG,Gas
55172.0,TX,Bosque,GT-2,Natural Gas Fired Combined Cycle,CT,154.0,OP,2000.0, ,NG,Gas
55172.0,TX,Bosque,GT-3,Natural Gas Fired Combined Cycle,CT,154.0,OP,2001.0, ,NG,Gas
55172.0,TX,Bosque,ST-4,Natural Gas Fired Combined Cycle,CA,95.0,OP,2001.0, ,NG,Gas
55172.0,TX,Bosque,ST-5,Natural Gas Fired Combined Cycle,CA,250.0,OP,2010.0, ,NG,Gas
55173.0,LA,Acadia,CT11,Natural Gas Fired Combined Cycle,CT,215.1,OP,2002.0, ,NG,Gas
55173.0,LA,Acadia,CT12,Natural Gas Fired Combined Cycle,CT,215.1,OP,2002.0, ,NG,Gas
55173.0,LA,Acadia,CT24,Natural Gas Fired Combined Cycle,CT,215.1,OP,2002.0, ,NG,Gas
55173.0,LA,Acadia,CT25,Natural Gas Fired Combined Cycle,CT,215.1,OP,2002.0, ,NG,Gas
55173.0,LA,Acadia,ST13,Natural Gas Fired Combined Cycle,CA,264.4,OP,2002.0, ,NG,Gas
55173.0,LA,Acadia,ST26,Natural Gas Fired Combined Cycle,CA,264.4,OP,2002.0, ,NG,Gas
55176.0,TX,Harrison,GEN1,Natural Gas Fired Combined Cycle,CT,170.0,OP,2001.0, ,NG,Gas
55176.0,TX,Harrison,GEN2,Natural Gas Fired Combined Cycle,CT,170.0,OP,2001.0, ,NG,Gas
55176.0,TX,Harrison,GEN3,Natural Gas Fired Combined Cycle,CA,127.7,OP,2001.0, ,NG,Gas
55177.0,AZ,Mohave,A,Natural Gas Fired Combined Cycle,CT,236.0,OP,2001.0, ,NG,Gas
55177.0,AZ,Mohave,B,Natural Gas Fired Combined Cycle,CT,236.0,OP,2001.0, ,NG,Gas
55177.0,AZ,Mohave,ST1,Natural Gas Fired Combined Cycle,CA,236.0,OP,2001.0, ,NG,Gas
55178.0,MO,Cass,CT-1,Natural Gas Fired Combined Cycle,CT,192.6,OP,2001.0, ,NG,Gas
55178.0,MO,Cass,CT-2,Natural Gas Fired Combined Cycle,CT,192.6,OP,2001.0, ,NG,Gas
55178.0,MO,Cass,ST-1,Natural Gas Fired Combined Cycle,CA,270.0,OP,2002.0, ,NG,Gas
55179.0,ID,Kootenai,CTG1,Natural Gas Fired Combined Cycle,CT,179.4,OP,2001.0, ,NG,Gas
55179.0,ID,Kootenai,STG1,Natural Gas Fired Combined Cycle,CA,122.1,OP,2001.0, ,NG,Gas
55182.0,CA,Kern,STG,Natural Gas Fired Combined Cycle,CA,264.0,OP,2003.0, ,NG,Gas
55182.0,CA,Kern,X718,Natural Gas Fired Combined Cycle,CT,210.6,OP,2001.0, ,NG,Gas
55182.0,CA,Kern,X719,Natural Gas Fired Combined Cycle,CT,210.6,OP,2001.0, ,NG,Gas
55183.0,IL,Lee,CT1,Natural Gas Fired Combined Cycle,CT,181.9,OP,2015.0, ,NG,Gas
55183.0,IL,Lee,CT2,Natural Gas Fired Combined Cycle,CT,179.4,OP,2015.0, ,NG,Gas
55183.0,IL,Lee,ST1,Natural Gas Fired Combined Cycle,CA,133.1,OP,2015.0, ,NG,Gas
55183.0,IL,Lee,ST2,Natural Gas Fired Combined Cycle,CA,133.1,OP,2015.0, ,NG,Gas
55187.0,TX,Harris,GT1,Natural Gas Fired Combined Cycle,CT,192.1,OP,2002.0, ,NG,Gas
55187.0,TX,Harris,GT2,Natural Gas Fired Combined Cycle,CT,192.1,OP,2002.0, ,NG,Gas
55187.0,TX,Harris,GT3,Natural Gas Fired Combined Cycle,CT,192.1,OP,2002.0, ,NG,Gas
55187.0,TX,Harris,GT4,Natural Gas Fired Combined Cycle,CT,192.1,OP,2001.0, ,NG,Gas
55187.0,TX,Harris,ST1,Natural Gas Fired Combined Cycle,CA,149.9,OP,2002.0, ,NG,Gas
55188.0,IL,Rock Island,PT11,Natural Gas Fired Combined Cycle,CT,210.0,OP,2001.0, ,NG,Gas
55188.0,IL,Rock Island,PT21,Natural Gas Fired Combined Cycle,CT,210.0,OP,2001.0, ,NG,Gas
55188.0,IL,Rock Island,PT31,Natural Gas Fired Combined Cycle,CA,191.2,OP,2001.0, ,NG,Gas
55192.0,FL,Osceola,CTG1,Natural Gas Fired Combustion Turbine,GT,197.2,OA,2001.0, ,NG,Gas
55192.0,FL,Osceola,CTG2,Natural Gas Fired Combustion Turbine,GT,197.2,OP,2001.0, ,NG,Gas
55192.0,FL,Osceola,CTG3,Natural Gas Fired Combustion Turbine,GT,185.6,OA,2002.0, ,NG,Gas
55193.0,PA,Berks,CTG1,Natural Gas Fired Combined Cycle,CT,250.0,OP,2002.0, ,NG,Gas
55193.0,PA,Berks,CTG2,Natural Gas Fired Combined Cycle,CT,250.0,OP,2002.0, ,NG,Gas
55193.0,PA,Berks,STG,Natural Gas Fired Combined Cycle,CA,228.0,OP,2002.0, ,NG,Gas
55196.0,PA,Allegheny,UNT1,Natural Gas Fired Combustion Turbine,GT,43.8,OP,1999.0, ,NG,Gas
55196.0,PA,Allegheny,UNT2,Natural Gas Fired Combustion Turbine,GT,43.8,OP,1999.0, ,NG,Gas
55197.0,MS,Lowndes,CTG1,Natural Gas Fired Combined Cycle,CT,161.0,OP,2003.0, ,NG,Gas
55197.0,MS,Lowndes,CTG2,Natural Gas Fired Combined Cycle,CT,161.0,OP,2003.0, ,NG,Gas
55197.0,MS,Lowndes,CTG3,Natural Gas Fired Combined Cycle,CT,161.0,OP,2003.0, ,NG,Gas
55197.0,MS,Lowndes,STG1,Natural Gas Fired Combined Cycle,CA,106.0,OP,2003.0, ,NG,Gas
55197.0,MS,Lowndes,STG2,Natural Gas Fired Combined Cycle,CA,106.0,OP,2003.0, ,NG,Gas
55197.0,MS,Lowndes,STG3,Natural Gas Fired Combined Cycle,CA,106.0,OP,2003.0, ,NG,Gas
55198.0,KY,Lawrence,GTG1,Natural Gas Fired Combustion Turbine,GT,230.0,OP,2001.0, ,NG,Gas
55198.0,KY,Lawrence,GTG2,Natural Gas Fired Combustion Turbine,GT,230.0,OP,2001.0, ,NG,Gas
55198.0,KY,Lawrence,GTG3,Natural Gas Fired Combustion Turbine,GT,230.0,OP,2001.0, ,NG,Gas
55198.0,KY,Lawrence,GTG4,Natural Gas Fired Combustion Turbine,GT,230.0,OP,2002.0, ,NG,Gas
55198.0,KY,Lawrence,GTG5,Natural Gas Fired Combustion Turbine,GT,230.0,OP,2002.0, ,NG,Gas
55199.0,IL,Will,GT1,Natural Gas Fired Combustion Turbine,GT,192.0,OP,1999.0, ,NG,Gas
55199.0,IL,Will,GT2,Natural Gas Fired Combustion Turbine,GT,192.0,OP,1999.0, ,NG,Gas
55199.0,IL,Will,GT3,Natural Gas Fired Combustion Turbine,GT,192.0,OP,1999.0, ,NG,Gas
55199.0,IL,Will,GT4,Natural Gas Fired Combustion Turbine,GT,192.0,OP,1999.0, ,NG,Gas
55199.0,IL,Will,GT5,Natural Gas Fired Combustion Turbine,GT,192.0,OP,2001.0, ,NG,Gas
55199.0,IL,Will,GT6,Natural Gas Fired Combustion Turbine,GT,192.0,OP,2001.0, ,NG,Gas
55199.0,IL,Will,GT7,Natural Gas Fired Combustion Turbine,GT,192.0,OP,2001.0, ,NG,Gas
55199.0,IL,Will,GT8,Natural Gas Fired Combustion Turbine,GT,192.0,OP,2001.0, ,NG,Gas
55199.0,IL,Will,GT9,Natural Gas Fired Combustion Turbine,GT,192.0,OP,2001.0, ,NG,Gas
55200.0,CO,Denver,UN5,Natural Gas Fired Combined Cycle,CT,71.1,OP,2000.0, ,NG,Gas
55200.0,CO,Denver,UN6,Natural Gas Fired Combined Cycle,CT,71.1,OP,2000.0, ,NG,Gas
55200.0,CO,Denver,UN7,Natural Gas Fired Combined Cycle,CA,51.8,OP,2002.0, ,NG,Gas
55201.0,IL,Ford,1,Natural Gas Fired Combustion Turbine,GT,135.0,OP,2000.0, ,NG,Gas
55201.0,IL,Ford,2,Natural Gas Fired Combustion Turbine,GT,135.0,OP,2000.0, ,NG,Gas
55202.0,IL,Perry,1,Natural Gas Fired Combustion Turbine,GT,45.0,OP,2000.0, ,NG,Gas
55202.0,IL,Perry,2,Natural Gas Fired Combustion Turbine,GT,45.0,OP,2000.0, ,NG,Gas
55202.0,IL,Perry,3,Natural Gas Fired Combustion Turbine,GT,45.0,OP,2000.0, ,NG,Gas
55202.0,IL,Perry,4,Natural Gas Fired Combustion Turbine,GT,45.0,OP,2000.0, ,NG,Gas
55202.0,IL,Perry,5,Natural Gas Fired Combustion Turbine,GT,50.0,OP,2001.0, ,NG,Gas
55202.0,IL,Perry,6,Natural Gas Fired Combustion Turbine,GT,50.0,OP,2001.0, ,NG,Gas
55202.0,IL,Perry,7,Natural Gas Fired Combustion Turbine,GT,50.0,OP,2001.0, ,NG,Gas
55202.0,IL,Perry,8,Natural Gas Fired Combustion Turbine,GT,50.0,OP,2001.0, ,NG,Gas
55204.0,IL,Marion,1,Natural Gas Fired Combustion Turbine,GT,135.0,OP,2001.0, ,NG,Gas
55204.0,IL,Marion,2,Natural Gas Fired Combustion Turbine,GT,135.0,OP,2001.0, ,NG,Gas
55206.0,TX,Nueces,CT1,Natural Gas Fired Combined Cycle,CT,198.9,OP,2002.0, ,NG,Gas
55206.0,TX,Nueces,CT2,Natural Gas Fired Combined Cycle,CT,198.9,OP,2002.0, ,NG,Gas
55206.0,TX,Nueces,ST1,Natural Gas Fired Combined Cycle,CA,195.5,OP,2002.0, ,NG,Gas
55207.0,CO,Boulder,UN7,Natural Gas Fired Combustion Turbine,GT,71.1,OP,2000.0, ,NG,Gas
55207.0,CO,Boulder,UN8,Natural Gas Fired Combustion Turbine,GT,71.1,OP,2001.0, ,NG,Gas
55210.0,NM,Dona Ana,0001,Natural Gas Fired Combined Cycle,CT,177.0,OP,2002.0, ,NG,Gas
55210.0,NM,Dona Ana,0002,Natural Gas Fired Combined Cycle,CA,110.0,OP,2007.0, ,NG,Gas
55211.0,MA,Norfolk,U1,Natural Gas Fired Combined Cycle,CS,289.0,OP,2002.0, ,NG,Gas
55211.0,MA,Norfolk,U2,Natural Gas Fired Combined Cycle,CS,289.0,OP,2002.0, ,NG,Gas
55212.0,MA,Worcester,U1,Natural Gas Fired Combined Cycle,CS,289.0,OP,2001.0, ,NG,Gas
55212.0,MA,Worcester,U2,Natural Gas Fired Combined Cycle,CS,289.0,OP,2001.0, ,NG,Gas
55215.0,TX,Ector,CTG1,Natural Gas Fired Combined Cycle,CT,176.0,OP,2001.0, ,NG,Gas
55215.0,TX,Ector,CTG2,Natural Gas Fired Combined Cycle,CT,176.0,OP,2001.0, ,NG,Gas
55215.0,TX,Ector,CTG3,Natural Gas Fired Combined Cycle,CT,176.0,OP,2001.0, ,NG,Gas
55215.0,TX,Ector,CTG4,Natural Gas Fired Combined Cycle,CT,176.0,OP,2001.0, ,NG,Gas
55215.0,TX,Ector,STG1,Natural Gas Fired Combined Cycle,CA,224.4,OP,2001.0, ,NG,Gas
55215.0,TX,Ector,STG2,Natural Gas Fired Combined Cycle,CA,224.4,OP,2001.0, ,NG,Gas
55217.0,CA,Contra Costa,CTG1,Natural Gas Fired Combined Cycle,CT,198.9,OP,2001.0, ,NG,Gas
55217.0,CA,Contra Costa,CTG2,Natural Gas Fired Combined Cycle,CT,198.9,OP,2001.0, ,NG,Gas
55217.0,CA,Contra Costa,STG3,Natural Gas Fired Combined Cycle,CA,280.5,OP,2001.0, ,NG,Gas
55218.0,MS,Hinds,H01,Natural Gas Fired Combined Cycle,CT,176.6,OP,2001.0, ,NG,Gas
55218.0,MS,Hinds,H02,Natural Gas Fired Combined Cycle,CT,176.6,OP,2001.0, ,NG,Gas
55218.0,MS,Hinds,H03,Natural Gas Fired Combined Cycle,CA,198.1,OP,2001.0, ,NG,Gas
55218.0,MS,Hinds,H04BS,Natural Gas Fired Combustion Turbine,GT,49.1,OP,2020.0, ,NG,Gas
55220.0,MS,Attala,A01,Natural Gas Fired Combined Cycle,CT,176.6,OP,2001.0, ,NG,Gas
55220.0,MS,Attala,A02,Natural Gas Fired Combined Cycle,CT,176.6,OP,2001.0, ,NG,Gas
55220.0,MS,Attala,A03,Natural Gas Fired Combined Cycle,CA,198.1,OP,2001.0, ,NG,Gas
55221.0,AR,Pulaski,G1,Natural Gas Fired Combined Cycle,CT,51.0,OP,2002.0, ,NG,Gas
55221.0,AR,Pulaski,G2,Natural Gas Fired Combined Cycle,CT,51.0,OP,2002.0, ,NG,Gas
55221.0,AR,Pulaski,G3,Natural Gas Fired Combined Cycle,CT,51.0,OP,2002.0, ,NG,Gas
55221.0,AR,Pulaski,G4,Natural Gas Fired Combined Cycle,CT,51.0,OP,2002.0, ,NG,Gas
