facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
55218,-1749.9379904296416,151550.796081268,Gas to NGCC,Gas,NGCC,600.4,3300395.67,2593238.6068381723,2441687.810756904
10294,-1748.5584424707938,11229.988669180999,Gas to NGCC,Gas,NGCC,133.2,69294.92,2604468.595507353,2593238.6068381723
56908,-1738.7345125332079,137088.36263375962,Gas to NGCC,Gas,NGCC,203.10000000000002,564568.26,2741556.9581411127,2604468.595507353
1556,-1716.825197195887,66271.09821133429,Gas to NGCC,Gas,NGCC,492.3,256047.38,2807828.056352447,2741556.9581411127
55662,-1716.6064292639362,131862.61925020022,Gas to NGCC,Gas,NGCC,593.3,2318715.71,2939690.675602647,2807828.056352447
55334,-1708.943673830328,121966.14264014224,Gas to NGCC,Gas,NGCC,702.1,2582947.5,3061656.8182427892,2939690.675602647
55841,-1703.923227776167,162623.77322612226,Gas to NGCC,Gas,NGCC,664.7,2521018.12,3224280.5914689116,3061656.8182427892
56102,-1694.5941279585654,148839.00731500203,Gas to NGCC,Gas,NGCC,566.9,2942204.85,3373119.5987839135,3224280.5914689116
55139,-1681.4880401031894,175373.19785002898,Gas to NGCC,Gas,NGCC,788.4000000000001,3221166.35,3548492.7966339425,3373119.5987839135
3559,-1680.9499585526464,43896.5474972666,Gas to NGCC,Gas,NGCC,142.5,117878.87,3592389.344131209,3548492.7966339425
